variant,brand,notes,image url
Aventus Eau de Parfum,Creed,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 807, ""nama"": ""blackcurrant leaves""}, {""id"": 242, ""nama"": ""apple""}, {""id"": 272, ""nama"": ""pineapple""}, {""id"": 2866, ""nama"": ""pinkberries""}, {""id"": 246, ""nama"": ""birch""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 30, ""nama"": ""vanilla""}]",https://static.luckyscent.com/images/products/49365.jpg?width=400&404=product.png
Knize Ten Eau de Toilette,Knize,"[{""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 180, ""nama"": ""orange""}, {""id"": 329, ""nama"": ""petitgrain""}, {""id"": 164, ""nama"": ""rosemary""}, {""id"": 7, ""nama"": ""geranium""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 166, ""nama"": ""orris""}, {""id"": 332, ""nama"": ""carnation""}, {""id"": 64, ""nama"": ""cinnamon""}, {""id"": 317, ""nama"": ""orange blossom""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 333, ""nama"": ""moss""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 2966, ""nama"": ""castoreum and vanilla.""}]",https://static.luckyscent.com/images/products/52700.jpg?width=400&404=product.png
De Bachmakov Eau de Parfum,The Different Company,"[{""id"": 614, ""nama"": ""cedar wood""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 2967, ""nama"": ""shiso leaves""}, {""id"": 57, ""nama"": ""nutmeg""}, {""id"": 2824, ""nama"": ""coriander leaves""}, {""id"": 2968, ""nama"": ""white freesia""}, {""id"": 2969, ""nama"": ""soft chalk accord""}]",https://static.luckyscent.com/images/products/25325.jpg?width=400&404=product.png
Pink Quartz Eau de Parfum,Olivier Durbano,,https://static.luckyscent.com/images/products/36907.jpg?width=400&404=product.png
Sartorial Eau de Toilette,Penhaligons,"[{""id"": 192, ""nama"": ""aldehydes""}, {""id"": 2970, ""nama"": ""ozonic effect""}, {""id"": 2971, ""nama"": ""metallic effect""}, {""id"": 404, ""nama"": ""violet leaf""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 176, ""nama"": ""fresh ginger""}, {""id"": 70, ""nama"": ""beeswax""}, {""id"": 750, ""nama"": ""cyclamen""}, {""id"": 1926, ""nama"": ""linden blossom""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 2972, ""nama"": ""gurjum wood""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 10, ""nama"": ""myrrh""}, {""id"": 614, ""nama"": ""cedar wood""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 149, ""nama"": ""white musk""}, {""id"": 2507, ""nama"": ""honey effect""}, {""id"": 2973, ""nama"": ""old wood effect""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/44147.jpg?width=400&404=product.png
Memoir Man Eau de Parfum,Amouage,"[{""id"": 182, ""nama"": ""basil""}, {""id"": 380, ""nama"": ""mint""}, {""id"": 9, ""nama"": ""frankincense""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 52, ""nama"": ""tobacco""}, {""id"": 2609, ""nama"": ""absinth""}, {""id"": 857, ""nama"": ""wormwood""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 265, ""nama"": ""guaiac wood""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/41835.jpg?width=400&404=product.png
Une Rose Vermeille Eau de Parfum,Tauer Perfumes,"[{""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 3, ""nama"": ""lavender""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 120, ""nama"": ""raspberry""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 264, ""nama"": ""ambergris""}]",https://static.luckyscent.com/images/products/31414.jpg?width=400&404=product.png
Cuir - Les Nombres d'Or Eau de Parfum,Mona di Orio,"[{""id"": 86, ""nama"": ""cardamom""}, {""id"": 2609, ""nama"": ""absinth""}, {""id"": 26, ""nama"": ""leather""}, {""id"": 472, ""nama"": ""cade""}, {""id"": 2974, ""nama"": ""resinoid opoponax""}, {""id"": 59, ""nama"": ""castoreum""}]",https://static.luckyscent.com/images/products/51700.jpg?width=400&404=product.png
Musc - Les Nombres d'Or Eau de Parfum,Mona di Orio,"[{""id"": 39, ""nama"": ""neroli""}, {""id"": 337, ""nama"": ""angelica""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 2975, ""nama"": ""absolu tonka bean""}, {""id"": 1912, ""nama"": ""precious musks""}]",https://static.luckyscent.com/images/products/51701.jpg?width=400&404=product.png
Les Nuits d'Izu Eau de Parfum,Keiko Mecheri,"[{""id"": 4, ""nama"": ""yuzu""}, {""id"": 2976, ""nama"": ""rose japonica""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 2977, ""nama"": ""littoral moss""}, {""id"": 19, ""nama"": ""hinoki""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/16463.jpg?width=400&404=product.png
Violette in Love Eau de Toilette,PARFUMS DE NICOLAI,"[{""id"": 210, ""nama"": ""italian lemon""}, {""id"": 2078, ""nama"": ""blackcurrant bud absolute""}, {""id"": 120, ""nama"": ""raspberry""}, {""id"": 2978, ""nama"": ""essence of turkish rose""}, {""id"": 2979, ""nama"": ""a violet-iris accord""}, {""id"": 2980, ""nama"": ""coriander essence""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 2981, ""nama"": ""black pepper and musk.""}]",https://static.luckyscent.com/images/products/31332.jpg?width=400&404=product.png
L'eau Mixte Eau Fraiche,PARFUMS DE NICOLAI,"[{""id"": 2982, ""nama"": ""blackcurrant-buds""}, {""id"": 190, ""nama"": ""peppermint""}, {""id"": 279, ""nama"": ""lemon from italy""}, {""id"": 64, ""nama"": ""cinnamon""}, {""id"": 2983, ""nama"": ""rose from damask""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 2984, ""nama"": ""oakmoss and cocktail of muscs""}]",https://static.luckyscent.com/images/products/31328.jpg?width=400&404=product.png
Uden Eau de Parfum,Xerjoff,"[{""id"": 110, ""nama"": ""grapefruit""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 1183, ""nama"": ""rum absolute""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 696, ""nama"": ""gaiac wood""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 359, ""nama"": ""coffee absolute""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/51105.jpg?width=400&404=product.png
Kobe Eau de Parfum,Xerjoff,"[{""id"": 2985, ""nama"": ""calabrese bergamot""}, {""id"": 2986, ""nama"": ""florida orange""}, {""id"": 2987, ""nama"": ""southern italian neroli""}, {""id"": 2988, ""nama"": ""paraguayan petitgrain""}, {""id"": 2989, ""nama"": ""rose wood""}, {""id"": 353, ""nama"": ""resins""}, {""id"": 1364, ""nama"": ""oud wood""}, {""id"": 2617, ""nama"": ""palisander""}, {""id"": 37, ""nama"": ""tonka""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/51107.jpg?width=400&404=product.png
Oranges and Lemons Say The Bells of St. Clements Eau de Parfum,HEELEY,"[{""id"": 2990, ""nama"": ""oranges""}, {""id"": 2553, ""nama"": ""lemons""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 1836, ""nama"": ""mandarine""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 329, ""nama"": ""petitgrain""}, {""id"": 2991, ""nama"": ""earl grey tea""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 18, ""nama"": ""vetiver""}]",https://static.luckyscent.com/images/products/31512.jpg?width=400&404=product.png
Ginger Ciao Eau de Parfum,YOSH,"[{""id"": 2992, ""nama"": ""black coconut""}, {""id"": 2993, ""nama"": ""night queen""}, {""id"": 2994, ""nama"": ""tiger lily""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 94, ""nama"": ""ginger""}, {""id"": 182, ""nama"": ""basil""}]",https://static.luckyscent.com/images/products/22830.jpg?width=400&404=product.png
Bois Naufrage Eau de Toilette,"Pierre Guillaume Paris, Parfumerie Generale","[{""id"": 1728, ""nama"": ""fig tree""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 2995, ""nama"": ""fleur de sel accord (vetiver oil fraction""}, {""id"": 1356, ""nama"": ""orris absolute""}, {""id"": 380, ""nama"": ""mint""}, {""id"": 586, ""nama"": ""neroli oil""}, {""id"": 2996, ""nama"": ""hedione)""}]",https://static.luckyscent.com/images/products/34537.jpg?width=400&404=product.png
Vetyverio Eau de Toilette,Diptyque,"[{""id"": 601, ""nama"": ""mandarin orange""}, {""id"": 110, ""nama"": ""grapefruit""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 699, ""nama"": ""carrot seed""}, {""id"": 125, ""nama"": ""apricot""}, {""id"": 57, ""nama"": ""nutmeg""}, {""id"": 84, ""nama"": ""clove""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 408, ""nama"": ""turkish rose""}, {""id"": 7, ""nama"": ""geranium""}, {""id"": 218, ""nama"": ""cedarwood""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/48397.jpg?width=400&404=product.png
Orange Sanguine Cologne Absolue,Atelier Cologne,"[{""id"": 358, ""nama"": ""blood orange""}, {""id"": 609, ""nama"": ""bitter orange""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 2997, ""nama"": ""geranium from south africa""}, {""id"": 413, ""nama"": ""amber woods""}, {""id"": 813, ""nama"": ""tonka beans""}, {""id"": 32, ""nama"": ""sandalwood""}]",https://static.luckyscent.com/images/products/51000.jpg?width=400&404=product.png
Grand Neroli Cologne Absolue,Atelier Cologne,"[{""id"": 208, ""nama"": ""moroccan neroli""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 907, ""nama"": ""sicilian bergamot""}, {""id"": 329, ""nama"": ""petitgrain""}, {""id"": 2998, ""nama"": ""persian galbanum""}, {""id"": 333, ""nama"": ""moss""}, {""id"": 2999, ""nama"": ""birch leaves""}, {""id"": 3000, ""nama"": ""clean musk""}, {""id"": 407, ""nama"": ""white amber""}, {""id"": 3001, ""nama"": ""vanilla from madagascar""}]",https://static.luckyscent.com/images/products/51001.jpg?width=400&404=product.png
Oolang Infini Cologne Absolue,Atelier Cologne,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 200, ""nama"": ""tunisian neroli""}, {""id"": 3002, ""nama"": ""oolang tea""}, {""id"": 220, ""nama"": ""jasmine petals""}, {""id"": 3003, ""nama"": ""blond leather""}, {""id"": 498, ""nama"": ""tobacco flower""}, {""id"": 696, ""nama"": ""gaiac wood""}, {""id"": 170, ""nama"": ""haitian vetiver""}]",https://static.luckyscent.com/images/products/51002.jpg?width=400&404=product.png
Bois Blonds Cologne Absolue,Atelier Cologne,"[{""id"": 200, ""nama"": ""tunisian neroli""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 3004, ""nama"": ""moroccan orange flower""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 3005, ""nama"": ""light wood""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 170, ""nama"": ""haitian vetiver""}]",https://static.luckyscent.com/images/products/51004.jpg?width=400&404=product.png
Orange Star Eau de Parfum,Tauer Perfumes,"[{""id"": 587, ""nama"": ""clementine""}, {""id"": 3006, ""nama"": ""red mandarine""}, {""id"": 3007, ""nama"": ""lemongrass essential oil""}, {""id"": 38, ""nama"": ""orange flower""}, {""id"": 3008, ""nama"": ""violet flower""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 536, ""nama"": ""ambreine""}]",https://static.luckyscent.com/images/products/31412.jpg?width=400&404=product.png
Gardenia Petale Eau de Parfum,Van Cleef & Arpels,"[{""id"": 261, ""nama"": ""green notes""}, {""id"": 1114, ""nama"": ""citrus notes""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 3009, ""nama"": ""and gardenia""}]",https://static.luckyscent.com/images/products/50200.jpg?width=400&404=product.png
Orchidee Vanille Eau de Parfum,Van Cleef & Arpels,"[{""id"": 601, ""nama"": ""mandarin orange""}, {""id"": 653, ""nama"": ""litchi""}, {""id"": 848, ""nama"": ""bitter almond""}, {""id"": 73, ""nama"": ""dark chocolate""}, {""id"": 151, ""nama"": ""bulgarian rose""}, {""id"": 27, ""nama"": ""violet""}, {""id"": 765, ""nama"": ""vanilla pod""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 37, ""nama"": ""tonka""}, {""id"": 3010, ""nama"": ""and white musk""}]",https://static.luckyscent.com/images/products/50201.jpg?width=400&404=product.png
01 Nomad Eau de Parfum,Odin,"[{""id"": 575, ""nama"": ""juniper berries""}, {""id"": 504, ""nama"": ""himalayan cedarwood""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 844, ""nama"": ""palmarosa""}, {""id"": 58, ""nama"": ""black pepper""}, {""id"": 44, ""nama"": ""heliotrope""}, {""id"": 142, ""nama"": ""tonka bean""}, {""id"": 3011, ""nama"": ""west indian sandalwood""}, {""id"": 276, ""nama"": ""grey musk""}]",https://static.luckyscent.com/images/products/50101.jpg?width=400&404=product.png
02 Owari Eau de Parfum,Odin,"[{""id"": 3012, ""nama"": ""owari mandarin""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 110, ""nama"": ""grapefruit""}, {""id"": 2175, ""nama"": ""cubeb pepper""}, {""id"": 3013, ""nama"": ""amyris wood""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 218, ""nama"": ""cedarwood""}, {""id"": 31, ""nama"": ""amber""}, {""id"": 2868, ""nama"": ""tonkin musk""}]",https://static.luckyscent.com/images/products/50102.jpg?width=400&404=product.png
03 Century Eau de Parfum,Odin,"[{""id"": 1518, ""nama"": ""silver birch""}, {""id"": 145, ""nama"": ""cypress""}, {""id"": 380, ""nama"": ""mint""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 10, ""nama"": ""myrrh""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 34, ""nama"": ""oakmoss""}, {""id"": 31, ""nama"": ""amber""}]",https://static.luckyscent.com/images/products/50103.jpg?width=400&404=product.png
Homme Eau de Parfum,Costume National,"[{""id"": 110, ""nama"": ""grapefruit""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 64, ""nama"": ""cinnamon""}, {""id"": 477, ""nama"": ""thyme""}, {""id"": 344, ""nama"": ""cloves""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 115, ""nama"": ""labdanum""}]",https://static.luckyscent.com/images/products/25808.jpg?width=400&404=product.png
Fleur Nocturne Eau de Parfum,Isabey,"[{""id"": 262, ""nama"": ""mandarin""}, {""id"": 3014, ""nama"": ""apricot tree flower""}, {""id"": 377, ""nama"": ""white peach""}, {""id"": 8, ""nama"": ""jasmine""}, {""id"": 88, ""nama"": ""gardenia""}, {""id"": 6, ""nama"": ""magnolia""}, {""id"": 957, ""nama"": ""solar notes""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 21, ""nama"": ""patchouli""}]",https://static.luckyscent.com/images/products/27101.jpg?width=400&404=product.png
Aqua Universalis Eau de Toilette,Maison Francis Kurkdjian,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 951, ""nama"": ""sicilian lemon""}, {""id"": 28, ""nama"": ""lily of the valley""}, {""id"": 2220, ""nama"": ""sweet mock orange""}, {""id"": 2221, ""nama"": ""light and musky woods.""}]",https://static.luckyscent.com/images/products/49800.jpg?width=400&404=product.png
Lumiere Noire Pour Femme Eau de Parfum,Maison Francis Kurkdjian,"[{""id"": 87, ""nama"": ""cumin""}, {""id"": 2876, ""nama"": ""pimiento""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 3015, ""nama"": ""narcissus and patchouli""}]",https://static.luckyscent.com/images/products/49805.jpg?width=400&404=product.png
Lumiere Noire Pour Homme Eau de Toilette,Maison Francis Kurkdjian,"[{""id"": 87, ""nama"": ""cumin""}, {""id"": 330, ""nama"": ""artemisia""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 3016, ""nama"": ""cinnamon and patchouli""}]",https://static.luckyscent.com/images/products/49806.jpg?width=400&404=product.png
Intelligence & Fantasy Eau de Toilette,The Beautiful Mind Series,"[{""id"": 3017, ""nama"": ""magnolia bud""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 3018, ""nama"": ""schinus molle (pink peppercorn)""}, {""id"": 184, ""nama"": ""freesia""}, {""id"": 494, ""nama"": ""osmanthus""}, {""id"": 217, ""nama"": ""rose oil""}, {""id"": 183, ""nama"": ""hedione""}, {""id"": 3019, ""nama"": ""tiaré absolute""}, {""id"": 153, ""nama"": ""cedar""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 3020, ""nama"": ""sandalwood and cashmeran""}]",https://static.luckyscent.com/images/products/49600.jpg?width=400&404=product.png
Aquae Nobilis Eau de Parfum,Profumum,"[{""id"": 7, ""nama"": ""geranium""}, {""id"": 18, ""nama"": ""vetiver""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 2609, ""nama"": ""absinth""}]",https://static.luckyscent.com/images/products/33927.jpg?width=400&404=product.png
Al Oudh Eau de Parfum,L'Artisan Parfumeur,"[{""id"": 87, ""nama"": ""cumin""}, {""id"": 86, ""nama"": ""cardamom""}, {""id"": 24, ""nama"": ""pink pepper""}, {""id"": 1119, ""nama"": ""date""}, {""id"": 91, ""nama"": ""rose""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 78, ""nama"": ""incense""}, {""id"": 67, ""nama"": ""saffron""}, {""id"": 3021, ""nama"": ""leather note""}, {""id"": 75, ""nama"": ""oud""}, {""id"": 60, ""nama"": ""atlas cedar""}, {""id"": 59, ""nama"": ""castoreum""}, {""id"": 93, ""nama"": ""civet""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 21, ""nama"": ""patchouli""}, {""id"": 10, ""nama"": ""myrrh""}, {""id"": 3022, ""nama"": ""vanilla and tonka bean""}]",https://static.luckyscent.com/images/products/15268.jpg?width=400&404=product.png
Millesime Imperial Eau de Parfum ...,Creed,"[{""id"": 3023, ""nama"": ""crisp fruit""}, {""id"": 1211, ""nama"": ""sea salt""}, {""id"": 172, ""nama"": ""lemon""}, {""id"": 35, ""nama"": ""bergamot""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 122, ""nama"": ""iris""}, {""id"": 2, ""nama"": ""musk""}, {""id"": 505, ""nama"": ""woody notes""}, {""id"": 516, ""nama"": ""marine notes""}]",https://static.luckyscent.com/images/products/49309.jpg?width=400&404=product.png
Love in White Eau de Parfum ...,Creed,"[{""id"": 3024, ""nama"": ""orange zest from italy""}, {""id"": 1989, ""nama"": ""florentine iris""}, {""id"": 3025, ""nama"": ""daffodils from france""}, {""id"": 6, ""nama"": ""magnolia""}, {""id"": 151, ""nama"": ""bulgarian rose""}, {""id"": 3026, ""nama"": ""tonkin rice""}, {""id"": 30, ""nama"": ""vanilla""}, {""id"": 264, ""nama"": ""ambergris""}, {""id"": 1229, ""nama"": ""mysore sandalwood""}]",https://static.luckyscent.com/images/products/49312.jpg?width=400&404=product.png
Silver Mountain Water Eau de Parfum ...,Creed,"[{""id"": 35, ""nama"": ""bergamot""}, {""id"": 262, ""nama"": ""mandarin""}, {""id"": 39, ""nama"": ""neroli""}, {""id"": 495, ""nama"": ""green tea""}, {""id"": 1344, ""nama"": ""blackcurrant bud""}, {""id"": 32, ""nama"": ""sandalwood""}, {""id"": 2, ""nama"": ""musk""}]",https://static.luckyscent.com/images/products/49319.jpg?width=400&404=product.png
Virgin Island Water Eau de Parfum ...,Creed,"[{""id"": 3027, ""nama"": ""sicilian white bergamot""}, {""id"": 889, ""nama"": ""jamaican lime""}, {""id"": 2214, ""nama"": ""sicilian mandarin""}, {""id"": 3028, ""nama"": ""hibiscus""}, {""id"": 79, ""nama"": ""ylang ylang""}, {""id"": 1061, ""nama"": ""indian jasmine""}, {""id"": 2868, ""nama"": ""tonkin musk""}, {""id"": 3029, ""nama"": ""tropical wood""}]",https://static.luckyscent.com/images/products/49325.jpg?width=400&404=product.png
